"L1","child_path","chord_HTML","chord_ID","probability"
"1","","","","",""
"1569","3","2,6,5","V","5","0.158"
"1570","4","2,6,2","ii","2","0.11"
"1571","5","2,6,3","iii","3","0.045"
"1572","6","2,6,56","V<sup>6</sup>","56","0.026"
"1573","7","2,6,664","vi<sup>6</sup><sub>4</sub>","664","0.025"
"1574","8","2,6,5/6","V/vi","5/6","0.022"
"1575","9","2,6,b7","&#9837;VII","b7","0.02"
"1576","10","2,6,36","iii<sup>6</sup>","36","0.019"
"1577","11","2,6,642","vi<sup>4</sup><sub>2</sub>","642","0.017"
"1578","12","2,6,66","vi<sup>6</sup>","66","0.015"
"1579","13","2,6,57/6","V<sup>7</sup>/vi","57/6","0.014"
"1580","14","2,6,164","I<sup>6</sup><sub>4</sub>","164","0.01"
"1581","15","2,6,27","ii<sup>7</sup>","27","0.008"
"1582","16","2,6,7","vii&deg;","7","0.007"
"1583","17","2,6,67","vi<sup>7</sup>","67","0.006"
"1584","18","2,6,5/3","V/iii","5/3","0.006"
"1585","19","2,6,L57","V#7","L57","0.006"
"1586","20","2,6,b3","&#9837;III","b3","0.005"
"1587","21","2,6,265","ii<sup>6</sup><sub>5</sub>","265","0.005"
"1588","22","2,6,47","IV<sup>7</sup>","47","0.004"
"1589","23","2,6,56/3","V<sup>6</sup>/iii","56/3","0.004"
"1590","24","2,6,57","V<sup>7</sup>","57","0.004"
"1591","25","2,6,57/5","V<sup>7</sup>/V","57/5","0.003"
"1592","1","2,3,4","IV","4","0.543"
"1593","2","2,3,6","vi","6","0.25"
"1594","3","2,3,2","ii","2","0.057"
"1595","4","2,3,5","V","5","0.027"
"1596","5","2,3,1","I","1","0.017"
"1597","6","2,3,542","V<sup>4</sup><sub>2</sub>","542","0.013"
"1598","7","2,3,47","IV<sup>7</sup>","47","0.013"
"1599","8","2,3,b7","&#9837;VII","b7","0.013"
"1600","9","2,3,57","V<sup>7</sup>","57","0.009"
"1601","10","2,3,5/2","V/ii","5/2","0.008"
"1602","11","2,3,364","iii<sup>6</sup><sub>4</sub>","364","0.006"
"1603","12","2,3,67","vi<sup>7</sup>","67","0.006"
"1604","13","2,3,26","ii<sup>6</sup>","26","0.006"
"1605","14","2,3,27","ii<sup>7</sup>","27","0.003"
"1606","15","2,3,7/5","vii&deg;/V","7/5","0.003"
"1607","16","2,3,56/6","V<sup>6</sup>/vi","56/6","0.003"
"1608","17","2,3,5/6","V/vi","5/6","0.002"
"1609","1","2,27,2","ii","2","0.247"
"1610","2","2,27,57","V<sup>7</sup>","57","0.117"
"1611","3","2,27,6","vi","6","0.117"
"1612","4","2,27,5","V","5","0.104"
"1613","5","2,27,77","vii<sup>ø</sup><sup>7</sup>","77","0.052"
"1614","6","2,27,67","vi<sup>7</sup>","67","0.052"
"1615","7","2,27,37","iii<sup>7</sup>","37","0.052"
"1616","8","2,27,D2","ii","D2","0.052"
"1617","9","2,27,47","IV<sup>7</sup>","47","0.052"
"1618","10","2,27,b77","&#9837;VIIb7","b77","0.052"
"1619","11","2,27,1","I","1","0.052"
"1620","1","2,47,164","I<sup>6</sup><sub>4</sub>","164","0.267"
"1621","2","2,47,27","ii<sup>7</sup>","27","0.267"
"1622","3","2,47,5/6","V/vi","5/6","0.067"
"1623","1","2,16,4","IV","4","0.718"
"1624","2","2,16,26","ii<sup>6</sup>","26","0.072"
"1625","3","2,16,6","vi","6","0.024"
"1626","4","2,16,3","iii","3","0.024"
"1627","5","2,16,27","ii<sup>7</sup>","27","0.018"
"1628","6","2,16,b47","iv<sup>7</sup>","b47","0.012"
"1629","7","2,16,56/3","V<sup>6</sup>/iii","56/3","0.012"
"1630","8","2,16,47","IV<sup>7</sup>","47","0.012"
"1631","9","2,16,1","I","1","0.012"
"1632","10","2,16,5","V","5","0.012"
"1633","11","2,16,b4","iv","b4","0.012"
"1634","12","2,16,265","ii<sup>6</sup><sub>5</sub>","265","0.006"
"1635","13","2,16,b7","&#9837;VII","b7","0.003"
"1636","1","2,67,4","IV","4","0.276"
"1637","2","2,67,5","V","5","0.172"
"1638","3","2,67,27","ii<sup>7</sup>","27","0.138"
"1639","4","2,67,b164","i<sup>6</sup><sub>4</sub>","b164","0.138"
"1640","5","2,67,464/6","IV<sup>6</sup><sub>4</sub>/vi","464/6","0.138"
"1641","6","2,67,2","ii","2","0.103"
"1642","7","2,67,6","vi","6","0.034"
"1643","1","2,56,464","IV<sup>6</sup><sub>4</sub>","464","0.545"
"1644","2","2,56,1","I","1","0.218"
"1645","3","2,56,5","V","5","0.091"
"1646","4","2,56,664","vi<sup>6</sup><sub>4</sub>","664","0.073"
"1647","1","2,5/6,6","vi","6","0.545"
"1648","2","2,5/6,4","IV","4","0.192"
"1649","3","2,5/6,2","ii","2","0.097"
"1650","4","2,5/6,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.045"
"1651","5","2,5/6,56/6","V<sup>6</sup>/vi","56/6","0.029"
"1652","6","2,5/6,57/6","V<sup>7</sup>/vi","57/6","0.026"
"1653","7","2,5/6,5","V","5","0.013"
"1654","8","2,5/6,464","IV<sup>6</sup><sub>4</sub>","464","0.013"
"1655","9","2,5/6,C1","i&deg;","C1","0.01"
"1656","10","2,5/6,5/3","V/iii","5/3","0.003"
"1657","1","2,b7,1","I","1","0.378"
"1658","2","2,b7,4","IV","4","0.189"
"1659","3","2,b7,5","V","5","0.122"
"1660","4","2,b7,2","ii","2","0.067"
"1661","5","2,b7,6","vi","6","0.044"
"1662","6","2,b7,L3","iii","L3","0.044"
"1663","7","2,b7,b3","&#9837;III","b3","0.044"
"1664","8","2,b7,57","V<sup>7</sup>","57","0.022"
"1665","9","2,b7,5/3","V/iii","5/3","0.022"
"1666","1","2,164,5","V","5","0.515"
"1667","2","2,164,26","ii<sup>6</sup>","26","0.242"
"1668","3","2,164,46","IV<sup>6</sup>","46","0.121"
"1669","4","2,164,57","V<sup>7</sup>","57","0.061"
"1670","5","2,164,5/6","V/vi","5/6","0.03"
"1671","6","2,164,56","V<sup>6</sup>","56","0.03"
"1672","1","2,57,1","I","1","0.637"
"1673","2","2,57,37","iii<sup>7</sup>","37","0.067"
"1674","3","2,57,6","vi","6","0.05"
"1675","4","2,57,2","ii","2","0.045"
"1676","5","2,57,36","iii<sup>6</sup>","36","0.039"
"1677","6","2,57,27","ii<sup>7</sup>","27","0.034"
"1678","7","2,57,L5","V","L5","0.028"
"1679","8","2,57,4","IV","4","0.022"
"1680","9","2,57,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.022"
"1681","10","2,57,543","V<sup>4</sup><sub>3</sub>","543","0.022"
"1682","1","2,37,4","IV","4","0.412"
"1683","2","2,37,6","vi","6","0.235"
"1684","3","2,37,D3","&#9837;III","D3","0.118"
"1685","4","2,37,2","ii","2","0.118"
"1686","5","2,37,47","IV<sup>7</sup>","47","0.029"
"1687","6","2,37,4/3","IV/iii","4/3","0.029"
"1688","1","2,5/5,2","ii","2","1"
"1689","1","2,464,6","vi","6","0.279"
"1690","2","2,464,1","I","1","0.197"
"1691","3","2,464,264","ii<sup>6</sup><sub>4</sub>","264","0.131"
"1692","4","2,464,46","IV<sup>6</sup>","46","0.066"
"1693","5","2,464,56","V<sup>6</sup>","56","0.066"
"1694","6","2,464,b7","&#9837;VII","b7","0.066"
"1695","7","2,464,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.066"
"1696","8","2,464,5","V","5","0.049"
"1697","9","2,464,7","vii&deg;","7","0.049"
"1698","10","2,464,2","ii","2","0.033"
"1699","1","2,17,6","vi","6","0.4"
"1700","2","2,17,5","V","5","0.3"
"1701","3","2,17,5/6","V/vi","5/6","0.2"
"1702","1","2,664,4","IV","4","0.433"
"1703","2","2,664,66","vi<sup>6</sup>","66","0.133"
"1704","3","2,664,5/6","V/vi","5/6","0.083"
"1705","4","2,664,16","I<sup>6</sup>","16","0.067"
"1706","5","2,664,26","ii<sup>6</sup>","26","0.067"
"1707","6","2,664,6","vi","6","0.067"
"1708","7","2,664,542/6","V<sup>4</sup><sub>2</sub>/vi","542/6","0.067"
"1709","8","2,664,5","V","5","0.05"
"1710","9","2,664,D47","IVb7","D47","0.033"
"1711","1","2,564,27","ii<sup>7</sup>","27","0.34"
"1712","2","2,564,2","ii","2","0.311"
"1713","3","2,564,16","I<sup>6</sup>","16","0.146"
"1714","4","2,564,1","I","1","0.049"
"1715","5","2,564,M76","&#9837;VII<sup>6</sup>","M76","0.039"
"1716","6","2,564,6","vi","6","0.039"
"1717","7","2,564,M5","v","M5","0.039"
"1718","1","2,46,4","IV","4","0.556"
"1719","2","2,46,1","I","1","0.444"
"1720","1","2,57/6,6","vi","6","0.759"
"1721","2","2,57/6,2","ii","2","0.069"
"1722","3","2,57/6,4","IV","4","0.069"
"1723","4","2,57/6,47","IV<sup>7</sup>","47","0.069"
"1724","5","2,57/6,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.034"
"1725","1","2,642,643","vi<sup>4</sup><sub>3</sub>","643","1"
"1726","1","2,36,4","IV","4","1"
"1727","1","2,66,7","vii&deg;","7","0.162"
"1728","2","2,66,5/6","V/vi","5/6","0.122"
"1729","3","2,66,2","ii","2","0.108"
"1730","4","2,66,77","vii<sup>ø</sup><sup>7</sup>","77","0.081"
"1731","5","2,66,56/6","V<sup>6</sup>/vi","56/6","0.068"
"1732","6","2,66,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.054"
"1733","7","2,66,D47","IVb7","D47","0.054"
"1734","8","2,66,5/3","V/iii","5/3","0.054"
"1735","9","2,66,4","IV","4","0.054"
"1736","10","2,66,5","V","5","0.054"
"1737","11","2,66,L7","vii","L7","0.054"
"1738","12","2,66,b7","&#9837;VII","b7","0.041"
"1739","13","2,66,57/3","V<sup>7</sup>/iii","57/3","0.027"
"1740","14","2,66,464","IV<sup>6</sup><sub>4</sub>","464","0.027"
"1741","1","2,b6,Y2","&#9837;II","Y2","0.8"
"1742","2","2,b6,b7","&#9837;VII","b7","0.2"
"1743","1","2,b3,b7","&#9837;VII","b7","0.5"
"1744","2","2,b3,4","IV","4","0.5"
"1745","1","3,1,6","vi","6","0.184"
"1746","2","3,1,5","V","5","0.181"
"1747","3","3,1,3","iii","3","0.144"
"1748","4","3,1,4","IV","4","0.124"
"1749","5","3,1,2","ii","2","0.094"
"1750","6","3,1,564","V<sup>6</sup><sub>4</sub>","564","0.05"
"1751","7","3,1,56","V<sup>6</sup>","56","0.04"
"1752","8","3,1,66","vi<sup>6</sup>","66","0.027"
"1753","9","3,1,47","IV<sup>7</sup>","47","0.027"
"1754","10","3,1,7","vii&deg;","7","0.027"
"1755","11","3,1,L7","vii","L7","0.013"
"1756","12","3,1,5/5","V/V","5/5","0.013"
"1757","13","3,1,67","vi<sup>7</sup>","67","0.01"
"1758","14","3,1,b3","&#9837;III","b3","0.01"
"1759","15","3,1,M47","IV<sup>7</sup>","M47","0.003"
"1760","1","3,4,5","V","5","0.311"
"1761","2","3,4,1","I","1","0.205"
"1762","3","3,4,6","vi","6","0.147"
"1763","4","3,4,3","iii","3","0.132"
"1764","5","3,4,2","ii","2","0.059"
"1765","6","3,4,16","I<sup>6</sup>","16","0.019"
"1766","7","3,4,164","I<sup>6</sup><sub>4</sub>","164","0.014"
"1767","8","3,4,464","IV<sup>6</sup><sub>4</sub>","464","0.009"
"1768","9","3,4,442","IV<sup>4</sup><sub>2</sub>","442","0.009"
"1769","10","3,4,b4","iv","b4","0.008"
"1770","11","3,4,27","ii<sup>7</sup>","27","0.008"
"1771","12","3,4,57","V<sup>7</sup>","57","0.006"
"1772","13","3,4,47","IV<sup>7</sup>","47","0.006"
"1773","14","3,4,5/6","V/vi","5/6","0.005"
"1774","15","3,4,664","vi<sup>6</sup><sub>4</sub>","664","0.005"
"1775","16","3,4,7/6","vii&deg;/vi","7/6","0.004"
"1776","17","3,4,542","V<sup>4</sup><sub>2</sub>","542","0.004"
"1777","18","3,4,L4","&#9839;iv&deg;","L4","0.003"
"1778","19","3,4,76","vii&deg;<sup>6</sup>","76","0.003"
"1779","20","3,4,b5","v","b5","0.002"
"1780","21","3,4,77","vii<sup>ø</sup><sup>7</sup>","77","0.002"
"1781","22","3,4,5/2","V/ii","5/2","0.002"
"1782","23","3,4,37","iii<sup>7</sup>","37","0.002"
"1783","24","3,4,L27","II<sup>7</sup>","L27","0.002"
"1784","25","3,4,265","ii<sup>6</sup><sub>5</sub>","265","0.002"
"1785","1","3,5,6","vi","6","0.323"
"1786","2","3,5,1","I","1","0.314"
"1787","3","3,5,4","IV","4","0.101"
"1788","4","3,5,2","ii","2","0.069"
"1789","5","3,5,3","iii","3","0.046"
"1790","6","3,5,5/5","V/V","5/5","0.028"
"1791","7","3,5,164","I<sup>6</sup><sub>4</sub>","164","0.028"
"1792","8","3,5,D57","v<sup>7</sup>","D57","0.018"
"1793","9","3,5,67","vi<sup>7</sup>","67","0.018"
"1794","10","3,5,47","IV<sup>7</sup>","47","0.009"
"1795","11","3,5,27","ii<sup>7</sup>","27","0.009"
"1796","12","3,5,16","I<sup>6</sup>","16","0.009"
"1797","13","3,5,5/6","V/vi","5/6","0.007"
"1798","14","3,5,56/3","V<sup>6</sup>/iii","56/3","0.005"
"1799","15","3,5,57","V<sup>7</sup>","57","0.002"
"1800","1","3,6,4","IV","4","0.246"
"1801","2","3,6,5","V","5","0.241"
"1802","3","3,6,3","iii","3","0.202"
"1803","4","3,6,2","ii","2","0.092"
"1804","5","3,6,1","I","1","0.053"
"1805","6","3,6,642","vi<sup>4</sup><sub>2</sub>","642","0.014"
"1806","7","3,6,67","vi<sup>7</sup>","67","0.011"
"1807","8","3,6,164","I<sup>6</sup><sub>4</sub>","164","0.011"
"1808","9","3,6,56","V<sup>6</sup>","56","0.01"
"1809","10","3,6,37","iii<sup>7</sup>","37","0.01"
"1810","11","3,6,26","ii<sup>6</sup>","26","0.009"
"1811","12","3,6,7","vii&deg;","7","0.009"
"1812","13","3,6,36","iii<sup>6</sup>","36","0.009"
"1813","14","3,6,5/5","V/V","5/5","0.007"
"1814","15","3,6,27","ii<sup>7</sup>","27","0.007"
"1815","16","3,6,664","vi<sup>6</sup><sub>4</sub>","664","0.007"
"1816","17","3,6,L76","vii<sup>6</sup>","L76","0.005"
"1817","18","3,6,77","vii<sup>ø</sup><sup>7</sup>","77","0.005"
"1818","19","3,6,66","vi<sup>6</sup>","66","0.005"
"1819","20","3,6,56/6","V<sup>6</sup>/vi","56/6","0.005"
"1820","21","3,6,47","IV<sup>7</sup>","47","0.003"
"1821","22","3,6,7/6","vii&deg;/vi","7/6","0.002"
"1822","23","3,6,364","iii<sup>6</sup><sub>4</sub>","364","0.002"
"1823","24","3,6,L4","&#9839;iv&deg;","L4","0.002"
"1824","25","3,6,5/3","V/iii","5/3","0.002"
"1825","26","3,6,17","I<sup>7</sup>","17","0.002"
"1826","27","3,6,564","V<sup>6</sup><sub>4</sub>","564","0.002"
"1827","1","3,2,1","I","1","0.244"
"1828","2","3,2,5","V","5","0.183"
"1829","3","3,2,3","iii","3","0.174"
"1830","4","3,2,6","vi","6","0.153"
"1831","5","3,2,4","IV","4","0.101"
"1832","6","3,2,5/6","V/vi","5/6","0.032"
"1833","7","3,2,664","vi<sup>6</sup><sub>4</sub>","664","0.023"
"1834","8","3,2,464","IV<sup>6</sup><sub>4</sub>","464","0.011"
"1835","9","3,2,b7","&#9837;VII","b7","0.01"
"1836","10","3,2,57","V<sup>7</sup>","57","0.01"
"1837","11","3,2,56","V<sup>6</sup>","56","0.008"
"1838","12","3,2,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.008"
"1839","13","3,2,7/2","vii&deg;/ii","7/2","0.008"
"1840","14","3,2,665","vi<sup>6</sup><sub>5</sub>","665","0.006"
"1841","15","3,2,66","vi<sup>6</sup>","66","0.006"
"1842","16","3,2,164","I<sup>6</sup><sub>4</sub>","164","0.004"
"1843","1","3,27,37","iii<sup>7</sup>","37","0.313"
"1844","2","3,27,5","V","5","0.213"
"1845","3","3,27,57","V<sup>7</sup>","57","0.113"
"1846","4","3,27,3","iii","3","0.107"
"1847","5","3,27,4","IV","4","0.053"
"1848","6","3,27,464","IV<sup>6</sup><sub>4</sub>","464","0.047"
"1849","7","3,27,1","I","1","0.027"
"1850","8","3,27,564","V<sup>6</sup><sub>4</sub>","564","0.027"
"1851","9","3,27,242","ii<sup>4</sup><sub>2</sub>","242","0.027"
"1852","10","3,27,17","I<sup>7</sup>","17","0.02"
"1853","11","3,27,543","V<sup>4</sup><sub>3</sub>","543","0.013"
"1854","12","3,27,b4","iv","b4","0.013"
"1855","1","3,47,5","V","5","0.408"
"1856","2","3,47,3","iii","3","0.145"
"1857","3","3,47,443","IV<sup>4</sup><sub>3</sub>","443","0.092"
"1858","4","3,47,2","ii","2","0.092"
"1859","5","3,47,6","vi","6","0.053"
"1860","6","3,47,5/6","V/vi","5/6","0.053"
"1861","7","3,47,b67","&#9837;VI<sup>7</sup>","b67","0.053"
"1862","1","3,16,4","IV","4","0.571"
"1863","2","3,16,5","V","5","0.286"
"1864","3","3,16,664","vi<sup>6</sup><sub>4</sub>","664","0.143"
"1865","1","3,67,2","ii","2","0.172"
"1866","2","3,67,36","iii<sup>6</sup>","36","0.147"
"1867","3","3,67,27","ii<sup>7</sup>","27","0.129"
"1868","4","3,67,5","V","5","0.112"
"1869","5","3,67,542","V<sup>4</sup><sub>2</sub>","542","0.103"
"1870","6","3,67,3","iii","3","0.086"
"1871","7","3,67,4","IV","4","0.069"
"1872","8","3,67,M77","&#9837;VII<sup>7</sup>","M77","0.034"
"1873","9","3,67,57/6","V<sup>7</sup>/vi","57/6","0.034"
"1874","1","3,56,26","ii<sup>6</sup>","26","1"
"1875","1","3,5/6,6","vi","6","0.355"
"1876","2","3,5/6,2","ii","2","0.29"
"1877","3","3,5/6,4","IV","4","0.258"
"1878","4","3,5/6,56/6","V<sup>6</sup>/vi","56/6","0.097"
"1879","1","3,b7,4","IV","4","0.31"
"1880","2","3,b7,5","V","5","0.138"
"1881","3","3,b7,3","iii","3","0.138"
"1882","4","3,b7,1","I","1","0.138"
"1883","5","3,b7,57/6","V<sup>7</sup>/vi","57/6","0.138"
"1884","6","3,b7,164","I<sup>6</sup><sub>4</sub>","164","0.069"
"1885","1","3,164,L264","II<sup>6</sup><sub>4</sub>","L264","0.8"
"1886","2","3,164,56/6","V<sup>6</sup>/vi","56/6","0.2"
"1887","1","3,57,1","I","1","0.692"
"1888","2","3,57,5/7","V/vii","5/7","0.308"
"1889","1","3,37,27","ii<sup>7</sup>","27","0.25"
"1890","2","3,37,2","ii","2","0.25"
"1891","3","3,37,5/2","V/ii","5/2","0.25"
"1892","4","3,37,4","IV","4","0.125"
"1893","5","3,37,1","I","1","0.125"
"1894","1","3,5/5,1","I","1","0.471"
"1895","2","3,5/5,L6","vi","L6","0.141"
"1896","3","3,5/5,D47","IVb7","D47","0.094"
"1897","4","3,5/5,5","V","5","0.047"
"1898","5","3,5/5,6","vi","6","0.047"
"1899","6","3,5/5,665","vi<sup>6</sup><sub>5</sub>","665","0.047"
"1900","7","3,5/5,67","vi<sup>7</sup>","67","0.047"
"1901","8","3,5/5,56/5","V<sup>6</sup>/V","56/5","0.047"
"1902","9","3,5/5,5/5","V/V","5/5","0.047"
"1903","10","3,5/5,3","iii","3","0.012"
"1904","1","3,464,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.429"
"1905","2","3,464,3","iii","3","0.286"
"1906","3","3,464,5","V","5","0.286"
"1907","1","3,664,3","iii","3","0.364"
"1908","2","3,664,56","V<sup>6</sup>","56","0.136"
"1909","1","3,564,5","V","5","0.556"
"1910","2","3,564,5/2","V/ii","5/2","0.444"
"1911","1","3,46,4","IV","4","0.364"
"1912","2","3,46,2","ii","2","0.364"
"1913","3","3,46,6","vi","6","0.273"
"1914","1","3,36,6","vi","6","0.455"
"1915","2","3,36,5","V","5","0.364"
"1916","3","3,36,3","iii","3","0.091"
"1917","4","3,36,4","IV","4","0.091"
"1918","1","3,66,3","iii","3","1"
"1919","1","3,b3,4","IV","4","0.391"
"1920","2","3,b3,2","ii","2","0.261"
"1921","3","3,b3,1","I","1","0.174"
"1922","4","3,b3,3","iii","3","0.174"
"1923","1","27,1,5","V","5","0.227"
"1924","2","27,1,27","ii<sup>7</sup>","27","0.184"
"1925","3","27,1,4","IV","4","0.117"
"1926","4","27,1,67","vi<sup>7</sup>","67","0.098"
"1927","5","27,1,5/3","V/iii","5/3","0.08"
"1928","6","27,1,47","IV<sup>7</sup>","47","0.074"
"1929","7","27,1,56","V<sup>6</sup>","56","0.031"
"1930","8","27,1,16","I<sup>6</sup>","16","0.025"
"1931","9","27,1,37","iii<sup>7</sup>","37","0.025"
"1932","10","27,1,364","iii<sup>6</sup><sub>4</sub>","364","0.025"
"1933","11","27,1,b1","i","b1","0.025"
"1934","12","27,1,b17","i<sup>7</sup>","b17","0.025"
"1935","13","27,1,6","vi","6","0.012"
"1936","1","27,4,5","V","5","0.257"
"1937","2","27,4,1","I","1","0.236"
"1938","3","27,4,67","vi<sup>7</sup>","67","0.173"
"1939","4","27,4,6","vi","6","0.076"
"1940","5","27,4,27","ii<sup>7</sup>","27","0.034"
"1941","6","27,4,77","vii<sup>ø</sup><sup>7</sup>","77","0.025"
"1942","7","27,4,57/6","V<sup>7</sup>/vi","57/6","0.021"
"1943","8","27,4,642","vi<sup>4</sup><sub>2</sub>","642","0.021"
"1944","9","27,4,36","iii<sup>6</sup>","36","0.017"
"1945","10","27,4,3","iii","3","0.017"
"1946","11","27,4,b7","&#9837;VII","b7","0.017"
"1947","12","27,4,47","IV<sup>7</sup>","47","0.013"
"1948","13","27,4,b4","iv","b4","0.004"
"1949","1","27,5,1","I","1","0.317"
"1950","2","27,5,27","ii<sup>7</sup>","27","0.107"
"1951","3","27,5,6","vi","6","0.107"
"1952","4","27,5,17","I<sup>7</sup>","17","0.085"
"1953","5","27,5,4","IV","4","0.058"
"1954","6","27,5,67","vi<sup>7</sup>","67","0.055"
"1955","7","27,5,37","iii<sup>7</sup>","37","0.044"
"1956","8","27,5,3","iii","3","0.041"
"1957","9","27,5,47","IV<sup>7</sup>","47","0.036"
"1958","10","27,5,57","V<sup>7</sup>","57","0.027"
"1959","11","27,5,16","I<sup>6</sup>","16","0.015"
"1960","12","27,5,564","V<sup>6</sup><sub>4</sub>","564","0.014"
"1961","13","27,5,57/6","V<sup>7</sup>/vi","57/6","0.014"
"1962","14","27,5,M77","&#9837;VII<sup>7</sup>","M77","0.014"
"1963","15","27,5,7/6","vii&deg;/vi","7/6","0.007"
"1964","16","27,5,47/3","IV<sup>7</sup>/iii","47/3","0.007"
"1965","17","27,5,542","V<sup>4</sup><sub>2</sub>","542","0.007"
"1966","18","27,5,365","iii<sup>6</sup><sub>5</sub>","365","0.007"
"1967","19","27,5,5","V","5","0.003"
"1968","20","27,5,C6","&#9837;VI","C6","0.002"
"1969","21","27,5,b7","&#9837;VII","b7","0.002"
"1970","22","27,5,5/5","V/V","5/5","0.002"
"1971","23","27,5,56","V<sup>6</sup>","56","0.002"
"1972","1","27,6,5","V","5","0.304"
"1973","2","27,6,47","IV<sup>7</sup>","47","0.132"
"1974","3","27,6,1","I","1","0.123"
"1975","4","27,6,57/6","V<sup>7</sup>/vi","57/6","0.069"
"1976","5","27,6,664","vi<sup>6</sup><sub>4</sub>","664","0.039"
"1977","6","27,6,2","ii","2","0.039"
"1978","7","27,6,36","iii<sup>6</sup>","36","0.039"
"1979","8","27,6,27","ii<sup>7</sup>","27","0.034"
"1980","9","27,6,4","IV","4","0.034"
"1981","10","27,6,66","vi<sup>6</sup>","66","0.029"
"1982","11","27,6,17","I<sup>7</sup>","17","0.029"
"1983","12","27,6,665","vi<sup>6</sup><sub>5</sub>","665","0.025"
"1984","13","27,6,3","iii","3","0.02"
"1985","14","27,6,265","ii<sup>6</sup><sub>5</sub>","265","0.02"
"1986","15","27,6,57","V<sup>7</sup>","57","0.02"
"1987","1","27,2,27","ii<sup>7</sup>","27","0.196"
"1988","2","27,2,564","V<sup>6</sup><sub>4</sub>","564","0.174"
"1989","3","27,2,16","I<sup>6</sup>","16","0.13"
"1990","4","27,2,6","vi","6","0.087"
"1991","5","27,2,76","vii&deg;<sup>6</sup>","76","0.087"
"1992","6","27,2,5","V","5","0.076"
"1993","7","27,2,1","I","1","0.043"
"1994","8","27,2,37","iii<sup>7</sup>","37","0.033"
"1995","9","27,2,M57","v<sup>7</sup>","M57","0.022"
"1996","10","27,2,4","IV","4","0.022"
"1997","1","27,3,4","IV","4","0.289"
"1998","2","27,3,542","V<sup>4</sup><sub>2</sub>","542","0.178"
"1999","3","27,3,27","ii<sup>7</sup>","27","0.144"
"2000","4","27,3,47","IV<sup>7</sup>","47","0.111"
"2001","5","27,3,6","vi","6","0.089"
"2002","6","27,3,77","vii<sup>ø</sup><sup>7</sup>","77","0.044"
"2003","7","27,3,26","ii<sup>6</sup>","26","0.044"
"2004","8","27,3,2","ii","2","0.044"
"2005","9","27,3,564","V<sup>6</sup><sub>4</sub>","564","0.011"
"2006","1","27,47,37","iii<sup>7</sup>","37","0.21"
"2007","2","27,47,3","iii","3","0.162"
"2008","3","27,47,5","V","5","0.144"
"2009","4","27,47,27","ii<sup>7</sup>","27","0.132"
"2010","5","27,47,6","vi","6","0.108"
"2011","6","27,47,67","vi<sup>7</sup>","67","0.066"
"2012","7","27,47,1","I","1","0.03"
"2013","8","27,47,36","iii<sup>6</sup>","36","0.024"
"2014","9","27,47,17","I<sup>7</sup>","17","0.024"
"2015","10","27,47,D47","IVb7","D47","0.024"
"2016","11","27,47,57/6","V<sup>7</sup>/vi","57/6","0.024"
"2017","12","27,47,365","iii<sup>6</sup><sub>5</sub>","365","0.018"
"2018","13","27,47,56/6","V<sup>6</sup>/vi","56/6","0.012"
"2019","14","27,47,b47","iv<sup>7</sup>","b47","0.012"
"2020","1","27,16,4","IV","4","0.471"
"2021","2","27,16,1","I","1","0.088"
"2022","3","27,16,67","vi<sup>7</sup>","67","0.077"
"2023","4","27,16,27","ii<sup>7</sup>","27","0.069"
"2024","5","27,16,5","V","5","0.065"
"2025","6","27,16,265","ii<sup>6</sup><sub>5</sub>","265","0.061"
"2026","7","27,16,47","IV<sup>7</sup>","47","0.031"
"2027","8","27,16,37","iii<sup>7</sup>","37","0.023"
"2028","9","27,16,6","vi","6","0.015"
"2029","10","27,16,57/5","V<sup>7</sup>/V","57/5","0.015"
"2030","11","27,16,564/2","V<sup>6</sup><sub>4</sub>/ii","564/2","0.015"
"2031","1","27,67,5","V","5","0.33"
"2032","2","27,67,27","ii<sup>7</sup>","27","0.178"
"2033","3","27,67,37","iii<sup>7</sup>","37","0.093"
